iter	Logloss
2925	0.1314169775
2926	0.1314166416
2927	0.1314157253
2928	0.1314150863
2929	0.1314136627
2930	0.1314124469
2931	0.1314108332
2932	0.1314090334
2933	0.1314078249
2934	0.1314067588
2935	0.1314043348
2936	0.131403061
2937	0.131401553
2938	0.1314002569
2939	0.1313998005
2940	0.1313980591
2941	0.1313972961
2942	0.1313967776
2943	0.1313953976
2944	0.1313945216
2945	0.1313941747
2946	0.1313936344
2947	0.1313927948
2948	0.131392499
2949	0.1313914914
2950	0.1313899653
2951	0.1313874026
2952	0.1313860956
2953	0.1313852303
2954	0.1313844854
2955	0.1313827147
2956	0.1313816998
2957	0.1313804001
2958	0.1313792393
2959	0.1313784946
2960	0.131378177
2961	0.1313772972
2962	0.1313763371
2963	0.1313753112
2964	0.1313746544
2965	0.1313733692
2966	0.1313729786
2967	0.1313724603
2968	0.1313720734
2969	0.131370635
2970	0.1313690361
2971	0.1313679554
2972	0.1313666885
2973	0.1313664074
2974	0.1313658451
2975	0.1313651404
2976	0.1313645928
2977	0.1313631071
2978	0.1313620921
2979	0.1313589122
2980	0.1313585969
2981	0.1313576842
2982	0.1313565123
2983	0.1313559829
2984	0.1313546903
2985	0.1313542011
2986	0.1313514483
2987	0.1313505218
2988	0.1313492148
2989	0.1313484044
2990	0.1313480138
2991	0.131346247
2992	0.1313453817
2993	0.1313433075
2994	0.1313408392
2995	0.1313397514
2996	0.131339306
2997	0.1313384554
2998	0.1313369255
2999	0.1313363085
3000	0.1313349396
3001	0.1313334464
3002	0.1313319861
3003	0.1313308945
3004	0.1313304454
3005	0.1313297409
3006	0.1313284776
3007	0.1313274226
3008	0.1313270173
3009	0.1313266268
3010	0.1313252541
3011	0.1313247101
3012	0.1313240458
3013	0.1313235017
3014	0.1313225927
3015	0.1313215011
3016	0.1313208221
3017	0.1313202051
3018	0.1313195185
3019	0.1313189927
3020	0.1313161706
3021	0.1313143744
3022	0.1313129359
3023	0.1313115303
3024	0.1313083066
3025	0.1313077115
3026	0.1313070288
3027	0.1313058167
3028	0.1313035714
3029	0.1313029761
3030	0.1313019918
3031	0.1313011266
3032	0.1313006593
3033	0.1313003707
3034	0.1312993924
3035	0.1312981621
3036	0.1312968181
3037	0.131296088
3038	0.1312949599
3039	0.1312944558
3040	0.1312931269
3041	0.1312928896
3042	0.1312918381
3043	0.1312910897
3044	0.1312899543
3045	0.1312889649
3046	0.1312881875
3047	0.1312874136
3048	0.1312866286
3049	0.1312856904
3050	0.1312840877
3051	0.1312836533
3052	0.1312814002
3053	0.1312808817
3054	0.1312795821
3055	0.1312786404
3056	0.131278089
3057	0.131277085
3058	0.1312763256
3059	0.1312736719
3060	0.1312722991
3061	0.1312720362
3062	0.1312712732
3063	0.1312697764
3064	0.1312686994
3065	0.1312681372
3066	0.1312670091
3067	0.131266016
3068	0.1312657275
3069	0.1312648513
3070	0.1312630368
3071	0.1312624308
3072	0.131261551
3073	0.1312611494
3074	0.1312586122
3075	0.1312576958
3076	0.1312572869
3077	0.1312539745
3078	0.1312519807
3079	0.1312515283
3080	0.1312504732
3081	0.1312490123
3082	0.1312476981
3083	0.1312463946
3084	0.131245836
3085	0.1312450876
3086	0.1312440691
3087	0.131242251
3088	0.1312408637
3089	0.1312396703
3090	0.1312361488
3091	0.1312354479
3092	0.1312334844
3093	0.131232411
3094	0.1312319875
3095	0.1312301182
3096	0.1312266494
3097	0.1312255541
3098	0.1312243677
3099	0.1312234148
3100	0.131222586
3101	0.1312196612
3102	0.1312193983
3103	0.1312183213
3104	0.1312155321
3105	0.1312152984
3106	0.1312147836
3107	0.1312137804
3108	0.1312131998
3109	0.1312128055
3110	0.1312118818
3111	0.1312100378
3112	0.1312089316
3113	0.1312070806
3114	0.1312064087
3115	0.131205956
3116	0.1312051747
3117	0.1312036632
3118	0.131202265
3119	0.131200579
3120	0.1312002905
3121	0.131199247
3122	0.1311983124
3123	0.131197104
3124	0.1311960825
3125	0.1311958085
3126	0.1311949177
3127	0.1311941984
3128	0.1311929134
3129	0.1311912778
3130	0.1311897014
3131	0.1311888398
3132	0.1311880402
3133	0.1311866564
3134	0.1311846812
3135	0.1311828894
3136	0.1311824075
3137	0.1311804287
3138	0.1311795123
3139	0.1311781178
3140	0.1311773438
3141	0.1311760949
3142	0.1311758794
3143	0.1311744672
3144	0.131173277
3145	0.1311709188
3146	0.1311702689
3147	0.1311693161
3148	0.1311680682
3149	0.1311676222
3150	0.1311671254
3151	0.1311657704
3152	0.131164456
3153	0.1311634522
3154	0.131162102
3155	0.131161065
3156	0.1311604551
3157	0.1311587196
3158	0.1311582563
3159	0.1311573871
3160	0.1311565835
3161	0.1311555393
3162	0.1311549844
3163	0.1311541631
3164	0.1311536521
3165	0.1311520206
3166	0.1311513489
3167	0.1311505897
3168	0.1311488956
3169	0.1311482603
3170	0.1311471614
3171	0.1311461252
3172	0.1311454863
3173	0.1311437156
3174	0.1311433977
3175	0.1311414956
3176	0.1311409152
3177	0.1311405465
3178	0.1311399989
3179	0.131139086
3180	0.1311375312
3181	0.1311358229
3182	0.1311351656
3183	0.1311344792
3184	0.1311340337
3185	0.1311333656
3186	0.1311323651
3187	0.1311311578
3188	0.1311292776
3189	0.1311280947
3190	0.131127569
3191	0.1311263423
3192	0.1311254333
3193	0.1311245352
3194	0.1311237466
3195	0.1311235713
3196	0.1311228191
3197	0.1311218516
3198	0.1311214351
3199	0.1311209531
3200	0.1311185249
3201	0.1311178276
3202	0.1311165607
3203	0.1311164877
3204	0.1311149322
3205	0.1311138805
3206	0.1311133036
3207	0.1311126939
3208	0.1311124275
3209	0.1311119457
3210	0.1311110439
3211	0.1311092331
3212	0.1311081233
3213	0.1311061957
3214	0.1311047974
3215	0.1311044616
3216	0.1311041036
3217	0.1311034099
3218	0.1311021868
3219	0.1311008981
3220	0.131098496
3221	0.1310971379
3222	0.1310961312
3223	0.1310952988
3224	0.1310934077
3225	0.1310910602
3226	0.1310889176
3227	0.1310874681
3228	0.1310868
3229	0.1310861283
3230	0.1310851937
3231	0.1310837183
3232	0.1310826851
3233	0.1310820134
3234	0.1310810414
3235	0.1310793183
3236	0.1310785626
3237	0.1310758245
3238	0.1310752258
3239	0.131074083
3240	0.1310734368
3241	0.1310721514
3242	0.1310716038
3243	0.1310710014
3244	0.1310695229
3245	0.131068424
3246	0.1310676937
3247	0.1310648195
3248	0.1310644471
3249	0.1310637387
3250	0.1310632386
3251	0.1310620739
3252	0.1310606573
3253	0.1310597702
3254	0.1310579556
3255	0.131057021
3256	0.1310558928
3257	0.1310537823
3258	0.1310525447
3259	0.1310515663
3260	0.1310508763
3261	0.131050409
3262	0.131047974
3263	0.1310478244
3264	0.1310474338
3265	0.1310468971
3266	0.1310463167
3267	0.1310453236
3268	0.1310445023
3269	0.1310434764
3270	0.1310431478
3271	0.1310421511
3272	0.1310408295
3273	0.1310399679
3274	0.1310390802
3275	0.1310389926
3276	0.13103789
3277	0.1310370978
3278	0.1310360539
3279	0.1310345933
3280	0.1310328445
3281	0.1310315156
3282	0.1310310118
3283	0.1310292777
3284	0.1310273942
3285	0.1310268028
3286	0.1310245758
3287	0.1310239186
3288	0.1310230316
3289	0.1310218962
3290	0.1310205964
3291	0.1310202387
3292	0.1310186616
3293	0.1310177816
3294	0.1310172196
3295	0.1310168108
3296	0.1310162851
3297	0.13101523
3298	0.1310132623
3299	0.1310126745
3300	0.1310124914
3301	0.1310113524
3302	0.131010896
3303	0.1310103007
3304	0.1310099831
3305	0.1310085589
3306	0.131007051
3307	0.1310055942
3308	0.1310048932
3309	0.1310042215
3310	0.1310029254
3311	0.1310019616
3312	0.1310005559
3313	0.1309996794
3314	0.1309986645
3315	0.1309978358
3316	0.1309966748
3317	0.1309954409
3318	0.1309939588
3319	0.130993064
3320	0.1309918337
3321	0.1309912094
3322	0.1309899717
3323	0.1309885114
3324	0.1309873395
3325	0.1309856085
3326	0.1309848162
3327	0.130983476
3328	0.1309828335
3329	0.1309800115
3330	0.1309791754
3331	0.1309757911
3332	0.1309754004
3333	0.1309734106
3334	0.1309730564
3335	0.1309707528
3336	0.1309691758
3337	0.1309671386
3338	0.1309667297
3339	0.1309651087
3340	0.130963287
3341	0.130962728
3342	0.1309612312
3343	0.1309592707
3344	0.1309564449
3345	0.1309558535
3346	0.1309550138
3347	0.1309535352
3348	0.1309522647
3349	0.1309513046
3350	0.1309510887
3351	0.1309501398
3352	0.1309490552
3353	0.1309480439
3354	0.1309465653
3355	0.1309454408
3356	0.1309446593
3357	0.1309431147
3358	0.1309421108
3359	0.1309411433
3360	0.1309405043
3361	0.1309398837
3362	0.1309380255
3363	0.1309367112
3364	0.1309356817
3365	0.1309343565
3366	0.1309336373
3367	0.1309328195
3368	0.1309313044
3369	0.1309293253
3370	0.1309286937
3371	0.1309282483
3372	0.1309272189
3373	0.1309268868
3374	0.1309254442
3375	0.1309248888
3376	0.1309242866
3377	0.1309231804
3378	0.1309223698
3379	0.1309218002
3380	0.1309210518
3381	0.1309206173
3382	0.1309202522
3383	0.1309195877
3384	0.1309176929
3385	0.1309173716
3386	0.1309156266
3387	0.1309149441
3388	0.1309137761
3389	0.1309130895
3390	0.1309122498
3391	0.1309118956
3392	0.1309110084
3393	0.1309102892
3394	0.1309097494
3395	0.1309091762
3396	0.1309086943
3397	0.130907924
3398	0.1309068908
3399	0.1309050873
3400	0.1309039007
3401	0.130901557
3402	0.1309006918
3403	0.1308993263
3404	0.1308984975
3405	0.1308950183
3406	0.1308941277
3407	0.1308930691
3408	0.1308911524
3409	0.1308904804
3410	0.1308897611
3411	0.1308887389
3412	0.1308881183
3413	0.1308868733
3414	0.1308858657
3415	0.1308845879
3416	0.1308839197
3417	0.1308832518
3418	0.1308808533
3419	0.1308789
3420	0.1308778815
3421	0.1308773318
3422	0.1308767627
3423	0.1308754667
3424	0.1308749446
3425	0.130873371
3426	0.1308726446
3427	0.1308714108
3428	0.1308709984
3429	0.1308703705
3430	0.130870177
3431	0.1308697792
3432	0.1308680814
3433	0.1308671939
3434	0.1308657265
3435	0.1308650365
3436	0.1308642114
3437	0.1308616264
3438	0.1308604103
3439	0.130859629
3440	0.1308592823
3441	0.1308582055
3442	0.130857311
3443	0.1308564531
3444	0.1308537116
3445	0.1308523097
3446	0.1308502214
3447	0.1308494437
3448	0.1308474503
3449	0.1308465559
3450	0.1308453915
3451	0.1308443617
3452	0.1308431826
3453	0.1308414886
3454	0.1308406635
3455	0.1308380971
3456	0.1308370273
3457	0.1308354356
3458	0.1308346908
3459	0.1308342867
3460	0.1308329574
3461	0.1308318147
3462	0.1308301792
3463	0.1308294965
3464	0.1308281457
3465	0.1308270357
3466	0.1308264916
3467	0.1308258235
3468	0.1308250787
3469	0.130822556
3470	0.130821406
3471	0.1308201388
3472	0.1308163053
3473	0.130815429
3474	0.130813892
3475	0.1308131145
3476	0.1308126873
3477	0.1308116468
3478	0.130809993
3479	0.1308084815
3480	0.1308080362
3481	0.1308073352
3482	0.1308057033
3483	0.130805236
3484	0.130804608
3485	0.1308038157
3486	0.1308008876
3487	0.1308000296
3488	0.130799471
3489	0.1307984817
3490	0.1307976968
3491	0.1307970323
3492	0.1307964555
3493	0.1307963462
3494	0.1307957036
3495	0.1307934988
3496	0.1307925349
3497	0.1307918924
3498	0.1307912827
3499	0.1307877157
3500	0.1307872375
3501	0.1307865548
3502	0.130784791
3503	0.1307840646
3504	0.130782373
3505	0.1307817779
3506	0.1307807411
3507	0.1307800474
3508	0.1307792952
3509	0.1307783715
3510	0.1307782036
3511	0.130776882
3512	0.1307763529
3513	0.1307757139
3514	0.1307743048
3515	0.1307741075
3516	0.1307735745
3517	0.1307727969
3518	0.1307719535
3519	0.1307714532
3520	0.1307697227
3521	0.1307692261
3522	0.1307686785
3523	0.1307681199
3524	0.1307653746
3525	0.130763969
3526	0.1307632465
3527	0.1307621586
3528	0.1307607054
3529	0.1307598729
3530	0.1307591465
3531	0.1307581787
3532	0.1307568571
3533	0.1307558786
3534	0.1307542431
3535	0.1307520161
3536	0.1307502638
3537	0.1307494423
3538	0.1307488765
3539	0.1307484676
3540	0.1307474453
3541	0.1307469707
3542	0.1307460434
3543	0.1307446561
3544	0.1307443421
3545	0.1307430499
3546	0.1307419291
3547	0.1307406842
3548	0.13073895
3549	0.1307380957
3550	0.1307376027
3551	0.1307369164
3552	0.130736179
3553	0.1307330902
3554	0.1307324221
3555	0.1307316554
3556	0.1307303812
3557	0.1307296473
3558	0.13072849
3559	0.1307277818
3560	0.1307268034
3561	0.1307245288
3562	0.1307236819
3563	0.1307226521
3564	0.1307219402
3565	0.1307179973
3566	0.1307173765
3567	0.1307162593
3568	0.130714917
3569	0.1307142963
3570	0.1307139386
3571	0.1307115071
3572	0.1307104556
3573	0.1307090208
3574	0.1307078745
3575	0.1307072939
3576	0.1307067208
3577	0.1307056547
3578	0.1307037015
3579	0.1307026502
3580	0.1307018178
3581	0.130701442
3582	0.1306994523
3583	0.1306987367
3584	0.1306978132
3585	0.1306964113
3586	0.1306959549
3587	0.130694261
3588	0.1306929358
3589	0.1306922531
3590	0.1306913259
3591	0.1306903072
3592	0.1306896245
3593	0.1306879817
3594	0.1306872004
3595	0.1306857548
3596	0.1306846449
3597	0.1306836996
3598	0.1306827431
3599	0.1306811551
3600	0.130680706
3601	0.1306793663
3602	0.1306784024
3603	0.1306766648
3604	0.1306748795
3605	0.1306735835
3606	0.1306723751
3607	0.1306709591
3608	0.1306705535
3609	0.1306699876
3610	0.1306692757
3611	0.1306683628
3612	0.1306670449
3613	0.1306663034
3614	0.1306647226
3615	0.1306620683
3616	0.1306607505
3617	0.1306600966
3618	0.1306577856
3619	0.1306571504
3620	0.1306563982
3621	0.1306541049
3622	0.1306534113
3623	0.1306523269
3624	0.1306513118
3625	0.1306499793
3626	0.1306493768
3627	0.1306488254
3628	0.1306482485
3629	0.1306476643
3630	0.1306465872
3631	0.130645762
3632	0.13064505
3633	0.1306443416
3634	0.1306430749
3635	0.1306418554
3636	0.130641231
3637	0.1306384966
3638	0.1306366822
3639	0.1306345282
3640	0.1306339697
3641	0.1306334439
3642	0.1306320018
3643	0.1306309127
3644	0.1306292297
3645	0.1306281089
3646	0.1306255899
3647	0.1306244471
3648	0.130623487
3649	0.1306228042
3650	0.1306207633
3651	0.1306202121
3652	0.1306192044
3653	0.1306173861
3654	0.1306157249
3655	0.1306149948
3656	0.1306139908
3657	0.1306131512
3658	0.1306106104
3659	0.1306099898
3660	0.1306096284
3661	0.1306084054
3662	0.1306059009
3663	0.130605598
3664	0.1306048715
3665	0.130604185
3666	0.1306020311
3667	0.1306012891
3668	0.1306003545
3669	0.1305998981
3670	0.1305994452
3671	0.1305988719
3672	0.1305974627
3673	0.1305969076
3674	0.1305962175
3675	0.1305956626
3676	0.1305949141
3677	0.1305939613
3678	0.1305938374
3679	0.1305930051
3680	0.1305905203
3681	0.1305900275
3682	0.1305893703
3683	0.13058841
3684	0.130586555
3685	0.1305843682
3686	0.1305835321
3687	0.1305823348
3688	0.130580583
3689	0.130579882
3690	0.1305795536
3691	0.1305789585
3692	0.1305786226
3693	0.1305779292
3694	0.130577199
3695	0.1305759615
3696	0.1305751656
3697	0.1305745852
3698	0.1305738184
3699	0.1305733981
3700	0.1305730842
3701	0.1305704373
3702	0.1305680678
3703	0.130567312
3704	0.1305664795
3705	0.1305649498
3706	0.1305646248
3707	0.1305635623
3708	0.130562036
3709	0.1305615114
3710	0.1305598393
3711	0.1305590792
3712	0.1305585315
3713	0.1305576991
3714	0.130557177
3715	0.1305560926
3716	0.1305555085
3717	0.1305549023
3718	0.1305534348
3719	0.1305524563
3720	0.1305517081
3721	0.1305512737
3722	0.1305507626
3723	0.1305495297
3724	0.1305486681
3725	0.1305483723
3726	0.1305481753
3727	0.1305473757
3728	0.1305464703
3729	0.1305458971
3730	0.1305445279
3731	0.1305441259
3732	0.1305435235
3733	0.1305430561
3734	0.1305419061
3735	0.1305414461
3736	0.1305393104
3737	0.130538792
3738	0.1305367548
3739	0.1305351008
3740	0.1305336916
3741	0.130532242
3742	0.130530789
3743	0.1305292301
3744	0.1305283684
3745	0.1305266014
3746	0.1305258895
3747	0.1305252068
3748	0.130524243
3749	0.1305239109
3750	0.1305228229
3751	0.1305214611
3752	0.1305207491
3753	0.1305183028
3754	0.1305176201
3755	0.1305169847
3756	0.1305159114
3757	0.1305145496
3758	0.1305126256
3759	0.1305119575
3760	0.1305116362
3761	0.1305110009
3762	0.1305103438
3763	0.1305087119
3764	0.1305080402
3765	0.1305072516
3766	0.1305067404
3767	0.1305045171
3768	0.1305038674
3769	0.1305027099
3770	0.1305010779
3771	0.1304995224
3772	0.1304987485
3773	0.1304981936
3774	0.1304977298
3775	0.1304971892
3776	0.1304956048
3777	0.1304948417
3778	0.1304929213
3779	0.1304921947
3780	0.1304919136
3781	0.1304914609
3782	0.13049076
3783	0.1304899972
3784	0.1304889641
3785	0.1304887193
3786	0.1304884602
3787	0.1304869085
3788	0.130486569
3789	0.1304849261
3790	0.1304834402
3791	0.130482856
3792	0.1304821258
3793	0.1304813372
3794	0.1304795812
3795	0.1304782492
3796	0.1304775738
3797	0.1304762998
3798	0.1304751971
3799	0.1304743135
3800	0.1304734849
3801	0.1304726638
3802	0.1304716598
3803	0.1304712144
3804	0.1304701151
3805	0.1304688519
3806	0.130467899
3807	0.1304672054
3808	0.1304664789
3809	0.1304657269
3810	0.1304648319
3811	0.1304636856
3812	0.1304626379
3813	0.1304613127
3814	0.1304612303
3815	0.1304574004
3816	0.1304552392
3817	0.1304546185
3818	0.130453326
3819	0.1304507684
3820	0.1304498447
3821	0.1304484647
3822	0.1304477892
3823	0.1304466719
3824	0.1304462594
3825	0.1304449195
3826	0.1304446092
3827	0.1304437439
3828	0.1304418748
3829	0.1304408234
3830	0.1304395565
3831	0.130438728
3832	0.1304384834
3833	0.1304372429
3834	0.130436469
3835	0.1304358013
3836	0.130433096
3837	0.1304315407
3838	0.130430303
3839	0.1304289741
3840	0.1304286236
3841	0.130428547
3842	0.1304270465
3843	0.1304250021
3844	0.1304245276
3845	0.1304237974
3846	0.1304230306
3847	0.1304218294
3848	0.1304216907
3849	0.1304194964
3850	0.1304189015
3851	0.1304188904
3852	0.1304177879
3853	0.1304171745
3854	0.1304163458
3855	0.1304160902
3856	0.1304146809
3857	0.1304141736
3858	0.1304133265
3859	0.1304125124
3860	0.1304120231
3861	0.1304117966
3862	0.130410935
3863	0.1304102271
3864	0.1304094384
3865	0.1304084826
3866	0.1304077705
3867	0.1304066096
3868	0.1304057334
3869	0.1304053172
3870	0.1304042655
3871	0.1304037252
3872	0.1304022465
3873	0.1304021114
3874	0.1304014068
3875	0.1304003224
3876	0.1303995703
3877	0.1303990592
3878	0.1303974747
3879	0.1303966354
3880	0.1303945976
3881	0.130393871
3882	0.1303926261
3883	0.130392104
3884	0.1303905196
3885	0.1303894718
3886	0.1303873507
3887	0.1303865001
3888	0.130385978
3889	0.1303852259
3890	0.1303850436
3891	0.1303844302
3892	0.1303839191
3893	0.1303832183
3894	0.1303823421
3895	0.1303820792
3896	0.1303814695
3897	0.1303802245
3898	0.1303801821
3899	0.1303789992
3900	0.1303777616
3901	0.1303762943
3902	0.1303756226
3903	0.1303742755
3904	0.1303731766
3905	0.1303725267
3906	0.1303705881
3907	0.1303691534
3908	0.130367799
3909	0.130364181
3910	0.130363378
3911	0.1303618885
3912	0.1303612199
3913	0.1303603511
3914	0.1303593983
3915	0.1303591879
3916	0.1303579466
3917	0.1303565739
3918	0.1303560483
3919	0.130355811
3920	0.1303547669
3921	0.1303544237
3922	0.1303541352
3923	0.130353215
3924	0.1303524191
3925	0.1303518348
3926	0.1303497502
3927	0.130348728
3928	0.1303467565
3929	0.1303458511
3930	0.1303444894
3931	0.1303441754
3932	0.1303424633
3933	0.1303420107
3934	0.1303413937
3935	0.1303405724
3936	0.1303392289
3937	0.130337137
3938	0.1303364835
3939	0.130335611
3940	0.1303347968
3941	0.1303338549
3942	0.1303319455
3943	0.1303307044
3944	0.1303301477
3945	0.1303294576
3946	0.1303277654
3947	0.130327382
3948	0.1303271191
3949	0.1303261042
3950	0.1303252937
3951	0.1303246292
3952	0.1303232236
3953	0.1303228987
3954	0.130322592
3955	0.1303210915
3956	0.1303184154
3957	0.1303176414
3958	0.130316108
3959	0.1303133006
3960	0.1303117855
3961	0.1303108216
3962	0.1303103945
3963	0.1303093467
3964	0.1303082076
3965	0.1303074046
3966	0.1303061487
3967	0.1303051703
3968	0.1303043928
3969	0.1303033304
3970	0.1303023228
3971	0.1303016071
3972	0.1303002963
3973	0.1302976513
3974	0.1302972497
3975	0.1302961216
3976	0.1302924489
3977	0.13029158
3978	0.1302908206
3979	0.1302903789
3980	0.1302898093
3981	0.1302893603
3982	0.1302885645
3983	0.1302876045
3984	0.1302869727
3985	0.1302862169
3986	0.1302850851
3987	0.130283511
3988	0.1302823209
3989	0.1302808277
3990	0.1302798821
3991	0.1302794258
3992	0.1302784291
3993	0.1302775932
3994	0.1302767056
3995	0.1302755593
3996	0.1302738352
3997	0.1302726884
3998	0.1302709981
3999	0.1302702424
4000	0.1302689208
4001	0.1302685227
4002	0.1302674164
4003	0.1302672923
4004	0.1302658207
4005	0.1302647218
4006	0.1302643203
4007	0.1302630535
4008	0.1302602095
4009	0.1302595048
4010	0.1302585082
4011	0.1302580628
4012	0.1302569244
4013	0.1302559536
4014	0.1302554646
4015	0.1302545776
4016	0.1302538579
4017	0.1302531973
4018	0.1302526535
4019	0.1302515254
4020	0.1302507404
4021	0.1302501161
4022	0.1302491462
4023	0.1302481165
4024	0.1302474484
4025	0.1302464444
4026	0.1302455498
4027	0.1302431694
4028	0.1302421253
4029	0.1302399165
4030	0.130237821
4031	0.1302373281
4032	0.1302366049
4033	0.1302356848
4034	0.1302351081
4035	0.1302340566
4036	0.1302334324
4037	0.1302330272
4038	0.1302323046
4039	0.1302310926
4040	0.1302304427
4041	0.13023041
4042	0.1302289642
4043	0.1302278325
4044	0.1302267335
4045	0.130225849
4046	0.130225349
4047	0.1302241883
4048	0.1302233926
4049	0.1302229946
4050	0.1302228267
4051	0.1302223265
4052	0.1302217493
4053	0.1302209571
4054	0.130220008
4055	0.1302193176
4056	0.13021812
4057	0.1302177111
4058	0.1302166194
4059	0.1302156956
4060	0.1302150202
4061	0.1302137716
4062	0.1302132933
4063	0.1302125959
4064	0.1302118585
4065	0.1302109092
4066	0.1302101935
4067	0.1302086383
4068	0.1302078571
4069	0.1302072254
4070	0.1302058819
4071	0.1302055314
4072	0.1302047793
4073	0.1302041148
4074	0.1302027677
4075	0.1302024975
4076	0.1302024647
4077	0.1301999494
4078	0.130199555
4079	0.1301983028
4080	0.1301982042
4081	0.130197869
4082	0.1301974273
4083	0.1301969563
4084	0.13019631
4085	0.1301952656
4086	0.1301939039
4087	0.1301931299
4088	0.1301921368
4089	0.1301914431
4090	0.1301905158
4091	0.1301895921
4092	0.1301888069
4093	0.1301868975
4094	0.1301866091
4095	0.1301861309
4096	0.1301850429
4097	0.1301846814
4098	0.1301843055
4099	0.130183243
4100	0.1301819178
4101	0.1301810562
4102	0.1301798769
4103	0.1301785553
4104	0.1301779821
4105	0.1301773652
4106	0.1301766788
4107	0.1301752147
4108	0.1301740757
4109	0.1301732651
4110	0.1301725057
4111	0.1301705051
4112	0.1301678108
4113	0.1301675953
4114	0.1301668213
4115	0.1301659086
4116	0.1301656094
4117	0.1301648938
4118	0.1301643717
4119	0.1301626047
4120	0.1301618417
4121	0.1301616225
4122	0.1301604141
4123	0.1301591108
4124	0.1301587639
4125	0.1301585266
4126	0.1301574606
4127	0.1301570261
4128	0.1301553356
4129	0.1301538132
4130	0.1301526595
4131	0.1301510313
4132	0.1301505494
4133	0.1301496075
4134	0.1301491803
4135	0.1301475997
4136	0.1301459021
4137	0.1301446495
4138	0.1301436711
4139	0.1301430396
4140	0.1301425723
4141	0.1301391187
4142	0.1301385053
4143	0.1301382023
4144	0.1301368293
4145	0.1301357779
4146	0.1301355844
4147	0.1301344422
4148	0.1301336939
4149	0.1301327918
4150	0.1301325436
4151	0.13013143
4152	0.1301299368
4153	0.1301282538
4154	0.1301277938
4155	0.1301272901
4156	0.1301262241
4157	0.1301252494
4158	0.1301238436
4159	0.1301235332
4160	0.1301232927
4161	0.1301228034
4162	0.1301224931
4163	0.1301220551
4164	0.1301210912
4165	0.1301209379
4166	0.1301201493
4167	0.1301192403
4168	0.1301185903
4169	0.1301158959
4170	0.1301150821
4171	0.1301145455
4172	0.1301138081
4173	0.1301133991
4174	0.1301124133
4175	0.1301123038
4176	0.1301117087
4177	0.1301108835
4178	0.1301094451
4179	0.1301088939
4180	0.1301079123
4181	0.1301071164
4182	0.1301066018
4183	0.1301063716
4184	0.1301054553
4185	0.1301049003
4186	0.1301040497
4187	0.1301024506
4188	0.1301017532
4189	0.1301012385
4190	0.1301010633
4191	0.1300999826
4192	0.1300987815
4193	0.1300981098
4194	0.1300974892
4195	0.1300960836
4196	0.1300958755
4197	0.1300957623
4198	0.1300947917
4199	0.1300932616
4200	0.1300926477
4201	0.1300915125
4202	0.130090023
4203	0.1300896724
4204	0.1300888291
4205	0.1300870653
4206	0.1300857072
4207	0.1300841847
4208	0.1300838999
4209	0.1300828046
4210	0.1300803803
4211	0.1300793726
4212	0.1300785
4213	0.1300777989
4214	0.1300773206
4215	0.1300770546
4216	0.1300761055
4217	0.1300752767
4218	0.1300741887
4219	0.1300729988
4220	0.1300726702
4221	0.130072199
4222	0.1300719248
4223	0.1300707566
4224	0.1300698439
4225	0.1300683471
4226	0.1300675147
4227	0.1300650393
4228	0.1300640681
4229	0.1300635169
4230	0.1300628122
4231	0.1300609355
4232	0.1300597782
4233	0.1300589859
4234	0.1300575625
4235	0.1300564708
4236	0.1300550722
4237	0.13005451
4238	0.1300538199
4239	0.1300534914
4240	0.130052867
4241	0.1300518594
4242	0.1300503735
4243	0.1300492489
4244	0.1300478144
4245	0.1300477013
4246	0.130046836
4247	0.1300459306
4248	0.1300454012
4249	0.1300448609
4250	0.1300437437
4251	0.1300434517
4252	0.1300425754
4253	0.1300420497
4254	0.130038698
4255	0.1300381577
4256	0.1300367267
4257	0.1300361535
4258	0.1300348027
4259	0.1300340944
4260	0.130032269
4261	0.1300314914
4262	0.1300310679
4263	0.130030137
4264	0.1300294615
4265	0.1300287788
4266	0.1300279901
4267	0.1300257832
4268	0.130025221
4269	0.1300244067
4270	0.130024111
4271	0.1300238627
4272	0.1300234392
4273	0.1300226032
4274	0.1300219133
4275	0.1300201025
4276	0.1300188318
4277	0.1300171087
4278	0.130016426
4279	0.1300143048
4280	0.1300127872
4281	0.1300120571
4282	0.1300116262
4283	0.1300110968
4284	0.1300108192
4285	0.1300092676
4286	0.1300083581
4287	0.1300077193
4288	0.130007146
4289	0.1300052813
4290	0.1300033684
4291	0.1300025652
4292	0.1300011304
4293	0.1300009981
4294	0.1299992968
4295	0.1299990265
4296	0.1299980626
4297	0.1299978912
4298	0.1299972377
4299	0.1299960002
4300	0.1299941929
4301	0.1299936557
4302	0.1299932103
4303	0.129991896
4304	0.1299912388
4305	0.1299905451
4306	0.1299896506
4307	0.1299890336
4308	0.1299875112
4309	0.129986106
4310	0.1299849997
4311	0.1299843535
4312	0.1299835609
4313	0.1299827431
4314	0.1299824254
4315	0.1299815748
4316	0.1299802057
4317	0.1299793658
4318	0.1299783593
4319	0.1299775744
4320	0.1299768624
4321	0.1299760227
4322	0.1299750955
4323	0.1299738651
4324	0.129973248
4325	0.1299732114
4326	0.1299722769
4327	0.1299716562
4328	0.1299705281
4329	0.1299692028
4330	0.1299675966
4331	0.1299658399
4332	0.1299635866
4333	0.1299627471
4334	0.1299613927
4335	0.1299605311
4336	0.1299602618
4337	0.1299592615
